internalTaxonId,researchNeededCode,researchNeededName
168303025,1.2,"Population size, distribution & trends"
168303025,1.1,Taxonomy
173431835,1.2,"Population size, distribution & trends"
183102009,1.5,Threats
183102009,1.2,"Population size, distribution & trends"
198160684,1.2,"Population size, distribution & trends"
198160684,1.5,Threats
214701672,1.2,"Population size, distribution & trends"
214701672,2.1,Species Action/Recovery Plan
216665023,3.1,Population trends
216665023,1.2,"Population size, distribution & trends"
216665023,1.3,Life history & ecology
137469436,1.2,"Population size, distribution & trends"
137469436,1.6,Actions
137469436,1.4,"Harvest, use & livelihoods"
137469436,1.5,Threats
137469436,1.3,Life history & ecology
137469436,3.1,Population trends
137469436,3.2,Harvest level trends
137469436,3.3,Trade trends
137469436,3.4,Habitat trends
137469436,2.2,Area-based Management Plan
137469436,2.1,Species Action/Recovery Plan
147862495,1.5,Threats
147862495,1.3,Life history & ecology
147862495,1.2,"Population size, distribution & trends"
147863590,1.2,"Population size, distribution & trends"
147863590,1.5,Threats
147864256,1.5,Threats
147864256,1.2,"Population size, distribution & trends"
147864256,1.3,Life history & ecology
147864894,1.2,"Population size, distribution & trends"
147864894,1.5,Threats
147865004,1.5,Threats
147865004,1.2,"Population size, distribution & trends"
147865004,1.3,Life history & ecology
147867239,1.2,"Population size, distribution & trends"
147867278,1.2,"Population size, distribution & trends"
147868359,1.2,"Population size, distribution & trends"
147868359,1.3,Life history & ecology
147868359,1.5,Threats
147868937,1.2,"Population size, distribution & trends"
147868937,1.5,Threats
147869002,1.5,Threats
147869002,1.2,"Population size, distribution & trends"
128044736,1.2,"Population size, distribution & trends"
173480,3.1,Population trends
173480,3.4,Habitat trends
173480,1.2,"Population size, distribution & trends"
173480,1.3,Life history & ecology
173480,1.5,Threats
173480,2.2,Area-based Management Plan
30523,2.2,Area-based Management Plan
30523,3.1,Population trends
30523,3.4,Habitat trends
30523,1.2,"Population size, distribution & trends"
30523,1.3,Life history & ecology
30523,1.5,Threats
30523,1.6,Actions
30523,2.1,Species Action/Recovery Plan
87719782,1.2,"Population size, distribution & trends"
110084419,3.1,Population trends
110084419,3.4,Habitat trends
110084419,1.2,"Population size, distribution & trends"
110084419,1.5,Threats
32730,2.2,Area-based Management Plan
32730,3.1,Population trends
32730,3.4,Habitat trends
32730,1.2,"Population size, distribution & trends"
32730,1.3,Life history & ecology
32730,1.5,Threats
32730,1.6,Actions
32730,2.1,Species Action/Recovery Plan
6076,3.4,Habitat trends
6076,1.2,"Population size, distribution & trends"
6076,1.3,Life history & ecology
2039,3.1,Population trends
2039,3.2,Harvest level trends
2039,1.2,"Population size, distribution & trends"
2039,1.4,"Harvest, use & livelihoods"
2039,2.2,Area-based Management Plan
2039,3.4,Habitat trends
2039,1.3,Life history & ecology
62080,1.2,"Population size, distribution & trends"
62080,1.5,Threats
62080,3.1,Population trends
62080,2.2,Area-based Management Plan
62080,1.1,Taxonomy
62080,1.3,Life history & ecology
62080,2.1,Species Action/Recovery Plan
162641602,1.1,Taxonomy
883,3.1,Population trends
883,1.2,"Population size, distribution & trends"
17864,1.5,Threats
17864,1.1,Taxonomy
17864,1.3,Life history & ecology
17864,1.2,"Population size, distribution & trends"
2956,1.2,"Population size, distribution & trends"
2956,1.5,Threats
2956,1.3,Life history & ecology
168304857,1.1,Taxonomy
168304857,1.2,"Population size, distribution & trends"
169783297,3.1,Population trends
169783297,3.4,Habitat trends
169783297,1.2,"Population size, distribution & trends"
169783297,1.3,Life history & ecology
169783297,1.5,Threats
172307632,1.2,"Population size, distribution & trends"
172307632,1.5,Threats
172307679,1.2,"Population size, distribution & trends"
172316828,3.1,Population trends
172316828,3.4,Habitat trends
172316828,1.2,"Population size, distribution & trends"
172316828,1.3,Life history & ecology
172316828,1.4,"Harvest, use & livelihoods"
172316828,1.5,Threats
172316828,1.6,Actions
172316828,2.1,Species Action/Recovery Plan
177945524,3.4,Habitat trends
177945524,1.2,"Population size, distribution & trends"
177945524,1.5,Threats
173360025,3.1,Population trends
173360025,3.2,Harvest level trends
205994083,3.1,Population trends
205994083,1.2,"Population size, distribution & trends"
205994083,1.3,Life history & ecology
216664782,3.1,Population trends
216664782,3.4,Habitat trends
216664782,1.2,"Population size, distribution & trends"
216664782,1.3,Life history & ecology
216665039,3.1,Population trends
216665039,1.2,"Population size, distribution & trends"
216665039,1.3,Life history & ecology
216665055,3.1,Population trends
216665055,3.4,Habitat trends
216665055,1.2,"Population size, distribution & trends"
161794316,1.2,"Population size, distribution & trends"
137469064,1.4,"Harvest, use & livelihoods"
137469064,1.6,Actions
137469064,1.3,Life history & ecology
137469064,1.2,"Population size, distribution & trends"
137469064,3.1,Population trends
137469064,3.2,Harvest level trends
137469064,3.3,Trade trends
137469064,3.4,Habitat trends
137469064,2.2,Area-based Management Plan
137469064,2.3,Harvest & Trade Management Plan
137469064,1.5,Threats
147861917,1.2,"Population size, distribution & trends"
147861917,1.5,Threats
147868269,1.2,"Population size, distribution & trends"
147868269,1.5,Threats
34653,3.1,Population trends
34653,3.4,Habitat trends
128045953,1.2,"Population size, distribution & trends"
128048575,1.2,"Population size, distribution & trends"
128048676,1.5,Threats
30539,2.2,Area-based Management Plan
30539,2.3,Harvest & Trade Management Plan
30539,3.1,Population trends
30539,3.2,Harvest level trends
30539,3.4,Habitat trends
30539,1.2,"Population size, distribution & trends"
30539,1.3,Life history & ecology
30539,1.4,"Harvest, use & livelihoods"
30539,1.5,Threats
30539,2.1,Species Action/Recovery Plan
109200543,3.1,Population trends
109200543,3.4,Habitat trends
109200543,1.2,"Population size, distribution & trends"
32732,2.2,Area-based Management Plan
32732,3.1,Population trends
32732,3.4,Habitat trends
32732,1.2,"Population size, distribution & trends"
32732,1.3,Life history & ecology
32732,1.5,Threats
32732,1.6,Actions
32732,2.1,Species Action/Recovery Plan
120960986,1.2,"Population size, distribution & trends"
158477044,1.2,"Population size, distribution & trends"
160572911,1.2,"Population size, distribution & trends"
62084,1.2,"Population size, distribution & trends"
162639390,3.1,Population trends
162639390,3.4,Habitat trends
162639390,1.2,"Population size, distribution & trends"
162639390,1.3,Life history & ecology
168298443,3.1,Population trends
168298443,1.6,Actions
168298443,1.3,Life history & ecology
168298443,1.5,Threats
168298443,1.2,"Population size, distribution & trends"
17861,3.1,Population trends
17861,3.4,Habitat trends
17861,1.2,"Population size, distribution & trends"
17861,1.3,Life history & ecology
17861,1.5,Threats
17849,3.1,Population trends
17849,1.2,"Population size, distribution & trends"
17849,1.3,Life history & ecology
174470327,3.1,Population trends
174470327,3.4,Habitat trends
174470327,1.2,"Population size, distribution & trends"
174470327,1.3,Life history & ecology
174470327,1.4,"Harvest, use & livelihoods"
174470327,1.5,Threats
174470327,2.1,Species Action/Recovery Plan
183101507,1.2,"Population size, distribution & trends"
183101507,1.5,Threats
194659068,1.2,"Population size, distribution & trends"
194659068,1.4,"Harvest, use & livelihoods"
194659068,1.5,Threats
198161555,1.5,Threats
198161555,1.2,"Population size, distribution & trends"
205994154,3.4,Habitat trends
205994154,1.2,"Population size, distribution & trends"
205994154,1.5,Threats
211365333,1.2,"Population size, distribution & trends"
215409842,1.2,"Population size, distribution & trends"
215409842,1.4,"Harvest, use & livelihoods"
158160200,3.1,Population trends
158160200,3.3,Trade trends
158160200,3.4,Habitat trends
216664831,3.1,Population trends
216664831,3.4,Habitat trends
216664831,1.2,"Population size, distribution & trends"
216664831,1.3,Life history & ecology
218326634,3.1,Population trends
218326634,3.4,Habitat trends
218326634,1.2,"Population size, distribution & trends"
218326634,1.3,Life history & ecology
218326658,3.1,Population trends
218326658,3.4,Habitat trends
218326658,1.2,"Population size, distribution & trends"
34884,1.2,"Population size, distribution & trends"
34884,1.3,Life history & ecology
34884,1.5,Threats
34884,1.4,"Harvest, use & livelihoods"
34884,1.6,Actions
34884,3.1,Population trends
34884,3.2,Harvest level trends
34884,3.3,Trade trends
34884,3.4,Habitat trends
34884,2.2,Area-based Management Plan
34884,4.0,Other
34884,2.1,Species Action/Recovery Plan
201325,1.2,"Population size, distribution & trends"
201325,1.5,Threats
147862317,1.2,"Population size, distribution & trends"
147862317,1.5,Threats
147863444,1.2,"Population size, distribution & trends"
147864310,1.2,"Population size, distribution & trends"
147865494,1.2,"Population size, distribution & trends"
147867438,1.2,"Population size, distribution & trends"
147868280,1.5,Threats
147868280,1.2,"Population size, distribution & trends"
147869034,1.2,"Population size, distribution & trends"
34395,1.2,"Population size, distribution & trends"
34395,1.3,Life history & ecology
128045255,1.2,"Population size, distribution & trends"
128045255,1.3,Life history & ecology
128045255,3.1,Population trends
128045378,3.1,Population trends
128045378,3.4,Habitat trends
62019830,2.3,Harvest & Trade Management Plan
62019830,3.2,Harvest level trends
62019830,3.3,Trade trends
62019830,1.2,"Population size, distribution & trends"
62019830,1.4,"Harvest, use & livelihoods"
62019830,1.5,Threats
62019830,2.1,Species Action/Recovery Plan
38244,3.1,Population trends
38244,3.2,Harvest level trends
38244,3.4,Habitat trends
38244,1.2,"Population size, distribution & trends"
38244,1.6,Actions
38244,2.1,Species Action/Recovery Plan
98248633,1.5,Threats
98248633,1.2,"Population size, distribution & trends"
98248633,3.1,Population trends
98248633,2.2,Area-based Management Plan
98248633,3.4,Habitat trends
110083511,1.2,"Population size, distribution & trends"
110083511,1.3,Life history & ecology
110083511,1.5,Threats
110083511,3.1,Population trends
123707475,1.6,Actions
123707475,1.5,Threats
123707475,1.3,Life history & ecology
123707475,1.2,"Population size, distribution & trends"
123707475,1.1,Taxonomy
162641393,2.1,Species Action/Recovery Plan
17860,1.2,"Population size, distribution & trends"
17860,1.1,Taxonomy
17860,1.3,Life history & ecology
17860,3.1,Population trends
174406939,2.2,Area-based Management Plan
174406939,3.1,Population trends
174406939,1.1,Taxonomy
174406939,1.2,"Population size, distribution & trends"
174406939,1.3,Life history & ecology
174406939,1.5,Threats
174406939,2.1,Species Action/Recovery Plan
174415545,1.1,Taxonomy
183094679,1.5,Threats
183094679,1.2,"Population size, distribution & trends"
183102075,1.2,"Population size, distribution & trends"
183102075,1.5,Threats
155476,1.1,Taxonomy
155476,1.2,"Population size, distribution & trends"
155476,1.3,Life history & ecology
198160191,1.2,"Population size, distribution & trends"
198160191,1.5,Threats
198161471,1.5,Threats
198161471,1.2,"Population size, distribution & trends"
198161471,1.1,Taxonomy
198161621,1.5,Threats
198161621,1.2,"Population size, distribution & trends"
212210928,2.1,Species Action/Recovery Plan
212210928,3.1,Population trends
212210928,3.2,Harvest level trends
212210928,3.4,Habitat trends
216247781,3.1,Population trends
216247781,3.4,Habitat trends
216247781,1.2,"Population size, distribution & trends"
216247781,1.3,Life history & ecology
216247781,1.5,Threats
58001,1.1,Taxonomy
58001,1.2,"Population size, distribution & trends"
58001,1.3,Life history & ecology
58001,1.5,Threats
220542602,3.1,Population trends
220542602,1.2,"Population size, distribution & trends"
220542602,1.4,"Harvest, use & livelihoods"
220542602,1.6,Actions
220542602,2.1,Species Action/Recovery Plan
162637913,1.1,Taxonomy
160317,1.1,Taxonomy
147867870,1.2,"Population size, distribution & trends"
34390,1.5,Threats
34390,1.3,Life history & ecology
34390,1.2,"Population size, distribution & trends"
34396,3.1,Population trends
34396,1.2,"Population size, distribution & trends"
34396,1.5,Threats
36466,1.2,"Population size, distribution & trends"
128045093,1.2,"Population size, distribution & trends"
128045190,1.2,"Population size, distribution & trends"
128045190,3.1,Population trends
128045190,1.3,Life history & ecology
128045317,3.1,Population trends
44238,1.5,Threats
44238,1.3,Life history & ecology
44238,1.2,"Population size, distribution & trends"
44238,1.1,Taxonomy
44238,3.1,Population trends
133680,1.4,"Harvest, use & livelihoods"
133680,1.3,Life history & ecology
133680,3.1,Population trends
133680,1.2,"Population size, distribution & trends"
133680,1.1,Taxonomy
133680,1.6,Actions
133680,1.5,Threats
174415408,1.1,Taxonomy
183094968,1.2,"Population size, distribution & trends"
183094968,1.5,Threats
165791,1.2,"Population size, distribution & trends"
165791,1.1,Taxonomy
198160900,1.5,Threats
198160900,1.2,"Population size, distribution & trends"
173334827,1.5,Threats
173334827,1.2,"Population size, distribution & trends"
198161405,1.5,Threats
198161405,1.2,"Population size, distribution & trends"
56194,1.1,Taxonomy
56194,1.2,"Population size, distribution & trends"
56194,1.3,Life history & ecology
56194,1.5,Threats
216660498,3.1,Population trends
216660498,3.4,Habitat trends
216660498,1.2,"Population size, distribution & trends"
216660498,1.3,Life history & ecology
220542633,2.2,Area-based Management Plan
220542633,3.1,Population trends
220542633,3.3,Trade trends
220542633,3.4,Habitat trends
